request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
agent_001,agent,0.732698692008853,48.67142857142857,104.3,2,1
agent_002,agent,1.3987841899943305,30.915384615384614,113.6,2,1
agent_003,agent,1.659881610001321,22.686666666666667,104.2,2,1
agent_004,agent,1.0901070249965414,31.863636363636363,104.2,2,1
agent_005,agent,4.1754174859961495,20.394594594594594,113.0,2,1
