request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
agent_001,agent,0.7166890100052115,84.26808510638298,264.0,2,1
agent_002,agent,1.3660111709905323,60.80112359550562,262.6,2,1
agent_003,agent,1.6418526439811103,68.79186046511629,205.70000000000002,2,1
agent_004,agent,1.0683135330036748,69.4840579710145,260.8,2,1
agent_005,agent,4.149159899010556,55.832286995515695,196.20000000000002,2,1
