request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
chatbot_001,chatbot,1.9429048580059316,45.79509803921569,104.2,1,0
chatbot_002,chatbot,1.8308719919878058,38.167272727272724,130.5,1,0
chatbot_003,chatbot,2.941062599013094,46.46233766233766,106.1,1,0
chatbot_004,chatbot,3.14494372199988,36.77731958762887,130.6,1,0
chatbot_005,chatbot,3.5615850769972894,40.877560975609754,131.3,1,0
