request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
agent_001,agent,0.7206711409962736,85.58723404255319,195.29999999999998,2,1
agent_002,agent,1.363696078013163,69.27307692307693,195.60000000000002,2,1
agent_003,agent,1.6624176280165557,68.42413793103448,257.0,2,1
agent_004,agent,1.0752587850147393,72.32272727272728,260.29999999999995,2,1
agent_005,agent,4.141374697996071,51.723404255319146,260.0,2,1
