request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
chatbot_001,chatbot,2.5651126579905394,46.181481481481484,105.0,1,0
chatbot_002,chatbot,1.0251129039970692,44.2490909090909,129.6,1,0
chatbot_003,chatbot,1.6035659800108988,44.847674418604655,119.8,1,0
chatbot_004,chatbot,1.7082574650121387,45.31333333333333,131.4,1,0
chatbot_005,chatbot,2.6277571699756663,46.68478260869565,104.3,1,0
