request_id,timestamp_s,elapsed_s,process_cpu_percent,system_cpu_percent
agent_001,1784293615.9570765,0.01257326197810471,0.0,2.9
agent_001,1784293615.9723723,0.027868445991771296,65.4,2.0
agent_001,1784293615.987722,0.043218198989052325,0.0,1.0
agent_001,1784293616.0030217,0.05851816400536336,0.0,1.0
agent_001,1784293616.0185127,0.07400890497956425,64.6,1.0
agent_001,1784293616.0338993,0.08939548800117336,65.0,2.0
agent_001,1784293616.049402,0.10489831899758428,0.0,1.0
agent_001,1784293616.0655217,0.12101809200248681,62.0,1.9
agent_001,1784293616.0808878,0.13638410498970188,0.0,2.0
agent_001,1784293616.0962124,0.15170873899478465,130.6,2.0
agent_001,1784293616.1116416,0.16713789099594578,194.39999999999998,2.0
agent_001,1784293616.1270723,0.18256850299076177,64.8,2.0
agent_001,1784293616.142517,0.19801326500601135,129.5,2.0
agent_001,1784293616.157953,0.21344912800122984,194.39999999999998,2.0
agent_001,1784293616.173373,0.22886914998525754,129.7,2.0
agent_001,1784293616.188794,0.24428999199881218,129.7,3.0
agent_001,1784293616.204213,0.25970928400056437,64.9,2.0
agent_001,1784293616.2196565,0.27515270697767846,194.2,2.0
agent_001,1784293616.2350695,0.2905657289957162,129.8,2.0
agent_001,1784293616.2504833,0.3059793720021844,129.7,2.0
agent_001,1784293616.2659113,0.32140740400063805,64.8,2.0
agent_001,1784293616.2813919,0.3368879949848633,258.4,2.0
agent_001,1784293616.2999372,0.3554334639920853,107.9,2.5
agent_001,1784293616.319453,0.37494916800642386,153.7,2.4
agent_001,1784293616.3389602,0.39445653298753314,153.8,2.4
agent_001,1784293616.358472,0.4139685480040498,153.8,2.4
agent_001,1784293616.378001,0.43349725200096145,153.60000000000002,2.4
agent_001,1784293616.3975506,0.45304679599939846,102.3,2.4
agent_001,1784293616.4170606,0.4725569309957791,205.0,1.6
agent_001,1784293616.4365525,0.49204866599757224,153.89999999999998,3.2
agent_001,1784293616.4573803,0.5128769819857553,48.2,2.3
agent_001,1784293616.4766848,0.5321812189940829,51.5,2.4
agent_001,1784293616.4959917,0.55148799699964,51.8,0.8
agent_001,1784293616.5151956,0.5706917859788518,52.1,1.6
agent_001,1784293616.5343866,0.5898828959907405,0.0,1.6
agent_001,1784293616.5537975,0.6092936719942372,103.1,1.6
agent_001,1784293616.5732305,0.62872690698714,0.0,0.8
agent_001,1784293616.5926673,0.6481637029792182,102.9,2.4
agent_001,1784293616.612077,0.667573338985676,0.0,0.8
agent_001,1784293616.631534,0.6870302549796179,51.4,1.6
agent_001,1784293616.6509404,0.7064365909900516,51.5,1.6
agent_001,1784293616.6703577,0.7258540869806893,51.5,1.6
