request_id,timestamp_s,elapsed_s,process_cpu_percent,system_cpu_percent
chatbot_001,1784293566.1672628,0.015360772027634084,0.0,2.3
chatbot_001,1784293566.1828802,0.030977750022429973,0.0,1.0
chatbot_001,1784293566.1981025,0.04620007402263582,0.0,1.0
chatbot_001,1784293566.2133892,0.06148661600309424,130.8,1.0
chatbot_001,1784293566.2288601,0.07695768601843156,0.0,0.0
chatbot_001,1784293566.2440777,0.09217514001647942,0.0,1.0
chatbot_001,1784293566.2596076,0.10770494001917541,0.0,1.0
chatbot_001,1784293566.278428,0.12652579200221226,106.3,1.7
chatbot_001,1784293566.297575,0.14567246002843603,0.0,0.8
chatbot_001,1784293566.3169696,0.16506726501393132,103.1,2.4
chatbot_001,1784293566.3361418,0.18423931300640106,0.0,0.8
chatbot_001,1784293566.3552926,0.20339009002782404,52.2,2.4
chatbot_001,1784293566.3744452,0.2225428180245217,52.2,0.8
chatbot_001,1784293566.3935862,0.24168376601301134,52.2,1.6
chatbot_001,1784293566.412731,0.2608283450244926,52.2,0.8
chatbot_001,1784293566.431862,0.27995964302681386,0.0,1.6
chatbot_001,1784293566.4510047,0.29910220101010054,104.5,1.6
chatbot_001,1784293566.4701464,0.31824381902697496,52.2,0.8
chatbot_001,1784293566.4892855,0.337382947007427,52.2,2.4
chatbot_001,1784293566.5084727,0.3565700050094165,0.0,1.6
chatbot_001,1784293566.5276024,0.3757000030018389,52.3,0.8
chatbot_001,1784293566.5467181,0.3948158620041795,52.3,2.4
chatbot_001,1784293566.5658302,0.4139276600035373,104.6,0.8
chatbot_001,1784293566.5849605,0.4330580180103425,0.0,1.6
chatbot_001,1784293566.6040711,0.4521687960077543,52.3,0.8
chatbot_001,1784293566.6234083,0.471505932015134,51.7,1.6
chatbot_001,1784293566.642735,0.49083266701200046,51.7,0.8
chatbot_001,1784293566.6618626,0.5099601560214069,52.3,2.4
chatbot_001,1784293566.680994,0.5290917240199633,0.0,0.8
chatbot_001,1784293566.7001243,0.548221712000668,104.6,2.4
chatbot_001,1784293566.719488,0.567585606011562,0.0,0.8
chatbot_001,1784293566.7386143,0.5867117150046397,104.6,1.6
chatbot_001,1784293566.7579381,0.6060357300157193,0.0,0.8
chatbot_001,1784293566.7770584,0.6251559290103614,104.6,2.4
chatbot_001,1784293566.796163,0.6442605770134833,0.0,0.8
chatbot_001,1784293566.8154562,0.663553733000299,51.8,1.6
chatbot_001,1784293566.8345726,0.6826701010286342,52.3,1.6
chatbot_001,1784293566.8537037,0.7018011690233834,52.3,0.8
chatbot_001,1784293566.8728306,0.7209283280244563,52.3,1.6
chatbot_001,1784293566.8919616,0.7400590860052034,0.0,1.6
chatbot_001,1784293566.911176,0.7592735730286222,104.1,0.8
chatbot_001,1784293566.9304893,0.7785868990176823,0.0,1.6
chatbot_001,1784293566.9496095,0.7977070170163643,104.6,1.6
chatbot_001,1784293566.9687374,0.8168349150219001,0.0,1.6
chatbot_001,1784293566.9878817,0.8359793930139858,52.2,2.4
chatbot_001,1784293567.0069962,0.8550938220287208,52.3,0.8
chatbot_001,1784293567.026147,0.8742442900256719,52.2,1.6
chatbot_001,1784293567.0452924,0.8933897480019368,52.2,1.6
chatbot_001,1784293567.0644422,0.9125397760071792,52.2,1.6
chatbot_001,1784293567.08359,0.931687664007768,52.2,1.6
chatbot_001,1784293567.102843,0.9509407410223503,51.9,0.8
chatbot_001,1784293567.1221633,0.9702607360086404,0.0,1.6
chatbot_001,1784293567.141311,0.9894086240092292,104.5,1.6
chatbot_001,1784293567.1604521,1.0085497720283456,0.0,1.6
chatbot_001,1784293567.179578,1.0276757400133647,52.3,1.6
chatbot_001,1784293567.1988413,1.046938826009864,51.9,1.6
chatbot_001,1784293567.2181432,1.0662408320058603,51.8,0.8
chatbot_001,1784293567.237265,1.0853625810123049,52.3,1.6
chatbot_001,1784293567.2564273,1.1045247590227518,52.2,1.6
chatbot_001,1784293567.2755687,1.1236662670271471,52.2,1.6
chatbot_001,1784293567.2948732,1.1429709320073016,51.8,0.8
chatbot_001,1784293567.3139877,1.1620854710054118,0.0,2.4
chatbot_001,1784293567.3331008,1.1811983590014279,104.6,0.8
chatbot_001,1784293567.3522415,1.2003388280281797,52.2,1.6
chatbot_001,1784293567.3713658,1.2194633160252124,0.0,1.6
chatbot_001,1784293567.3906915,1.2387890210084151,51.7,0.8
chatbot_001,1784293567.4098098,1.257907580002211,52.3,1.6
chatbot_001,1784293567.4289134,1.2770110380079132,52.3,1.6
chatbot_001,1784293567.4480271,1.296124767017318,52.3,1.6
chatbot_001,1784293567.4671369,1.3152342550165486,52.3,1.6
chatbot_001,1784293567.4863975,1.3344950620085,51.9,1.6
chatbot_001,1784293567.5055292,1.3536265500006266,52.3,1.7
chatbot_001,1784293567.524645,1.3727425480028614,52.3,1.6
chatbot_001,1784293567.5437698,1.3918675070162863,52.3,1.6
chatbot_001,1784293567.5628881,1.4109857950243168,0.0,1.6
chatbot_001,1784293567.582005,1.4301024230080657,104.6,1.6
chatbot_001,1784293567.6013308,1.4494282090163324,0.0,0.8
chatbot_001,1784293567.6208224,1.4689200320281088,51.3,2.4
chatbot_001,1784293567.6399488,1.4880462500150315,52.3,0.8
chatbot_001,1784293567.6590543,1.5071517690084875,52.3,1.6
chatbot_001,1784293567.6781666,1.526263978012139,0.0,1.6
chatbot_001,1784293567.6974757,1.545573093026178,103.6,0.8
chatbot_001,1784293567.716575,1.5646725120022893,0.0,2.4
chatbot_001,1784293567.7356858,1.5837833310069982,104.7,0.8
chatbot_001,1784293567.754784,1.6028815590252634,0.0,1.6
chatbot_001,1784293567.7740965,1.6221938350063283,51.8,1.6
chatbot_001,1784293567.7934048,1.6415025900059845,103.6,0.8
chatbot_001,1784293567.8125029,1.6606004290224519,0.0,2.4
chatbot_001,1784293567.8315964,1.6796937180042733,52.4,2.5
chatbot_001,1784293567.8507073,1.69880484600435,52.3,3.3
chatbot_001,1784293567.8698123,1.7179096650215797,52.3,2.4
chatbot_001,1784293567.8889017,1.7369990940205753,52.4,0.0
chatbot_001,1784293567.90822,1.756317649007542,51.8,1.6
chatbot_001,1784293567.9275055,1.7756028860167135,51.9,1.6
chatbot_001,1784293567.9465992,1.7946967940079048,52.4,1.6
chatbot_001,1784293567.965681,1.8137787740270142,0.0,0.8
chatbot_001,1784293567.984771,1.832868732017232,104.8,1.6
chatbot_001,1784293568.0038743,1.8519718810275663,0.0,0.8
chatbot_001,1784293568.023004,1.8711016690067481,52.3,1.6
chatbot_001,1784293568.0420902,1.890187868004432,52.4,1.6
chatbot_001,1784293568.061281,1.909378676005872,52.1,2.4
chatbot_001,1784293568.0803971,1.9284946440020576,52.3,0.8
chatbot_002,1784293568.102607,0.012554152024677023,0.0,2.8
chatbot_002,1784293568.1187427,0.028689443017356098,62.0,1.0
chatbot_002,1784293568.134349,0.04429542101570405,0.0,2.0
chatbot_002,1784293568.149853,0.059799341019243,64.5,1.0
chatbot_002,1784293568.1650743,0.07502092502545565,0.0,1.0
chatbot_002,1784293568.1802998,0.0902462980011478,65.7,2.0
chatbot_002,1784293568.1957176,0.10566415000357665,0.0,1.0
chatbot_002,1784293568.2109504,0.12089694300084375,65.6,1.0
chatbot_002,1784293568.2261887,0.13613495702156797,65.6,2.0
chatbot_002,1784293568.241426,0.15137228000094183,0.0,1.0
chatbot_002,1784293568.2568395,0.16678586101625115,0.0,1.0
chatbot_002,1784293568.2720718,0.1820183350064326,65.6,1.0
chatbot_002,1784293568.2872655,0.1972120790160261,65.8,1.0
chatbot_002,1784293568.3025103,0.21245677300612442,0.0,2.0
chatbot_002,1784293568.3177416,0.2276881670113653,0.0,1.0
chatbot_002,1784293568.3332155,0.24316201702458784,64.6,1.0
chatbot_002,1784293568.348449,0.2583954810106661,0.0,1.0
chatbot_002,1784293568.3636894,0.27363583401893266,131.2,1.0
chatbot_002,1784293568.378925,0.288871528027812,0.0,1.0
chatbot_002,1784293568.3941772,0.3041238110163249,0.0,1.0
chatbot_002,1784293568.4094062,0.3193527750263456,0.0,2.0
chatbot_002,1784293568.4246454,0.3345919480198063,65.6,1.0
chatbot_002,1784293568.4398692,0.34981564202462323,0.0,1.0
chatbot_002,1784293568.4550986,0.3650452060101088,65.7,1.0
chatbot_002,1784293568.470318,0.38026446002186276,65.7,1.0
chatbot_002,1784293568.4855552,0.39550164400134236,0.0,2.0
chatbot_002,1784293568.500776,0.4107224770123139,0.0,1.0
chatbot_002,1784293568.5160027,0.425949031021446,65.7,1.0
chatbot_002,1784293568.5312014,0.44114767501014285,65.8,1.0
chatbot_002,1784293568.5464144,0.4563608690223191,0.0,2.0
chatbot_002,1784293568.5616112,0.4715576830203645,0.0,1.0
chatbot_002,1784293568.5768366,0.48678310701507144,131.4,1.0
chatbot_002,1784293568.5920599,0.5020063310221303,0.0,2.0
chatbot_002,1784293568.6073632,0.517309783026576,65.3,1.0
chatbot_002,1784293568.6225817,0.5325282270205207,0.0,1.0
chatbot_002,1784293568.637841,0.5477872800256591,0.0,2.0
chatbot_002,1784293568.6530664,0.5630130540230311,65.7,1.0
chatbot_002,1784293568.6685617,0.5785080640052911,0.0,2.0
chatbot_002,1784293568.683901,0.5938475860166363,65.2,1.0
chatbot_002,1784293568.69916,0.609106520016212,65.5,1.0
chatbot_002,1784293568.7144017,0.6243482230056543,0.0,2.0
chatbot_002,1784293568.7296607,0.6396072860225104,65.5,1.0
chatbot_002,1784293568.7451131,0.6550596570014022,0.0,1.0
chatbot_002,1784293568.7603486,0.6702951400075108,65.6,1.0
chatbot_002,1784293568.7755742,0.6855208640045021,0.0,2.0
chatbot_002,1784293568.7908144,0.7007608270214405,65.6,1.0
chatbot_002,1784293568.8062596,0.7162061680282932,0.0,1.0
chatbot_002,1784293568.8217285,0.7316750390164088,0.0,1.0
chatbot_002,1784293568.8369508,0.7468972020142246,65.7,1.0
chatbot_002,1784293568.8521957,0.7621424260141794,0.0,2.0
chatbot_002,1784293568.8674314,0.777377880003769,131.3,1.0
chatbot_002,1784293568.8828855,0.7928318500053138,0.0,1.0
chatbot_002,1784293568.8981016,0.8080480839998927,0.0,2.0
chatbot_002,1784293568.9133353,0.8232817980169784,65.6,1.0
chatbot_002,1784293568.9285629,0.8385093620163389,0.0,1.0
chatbot_002,1784293568.9440317,0.853978162020212,64.6,1.0
chatbot_002,1784293568.9594698,0.8694162720057648,64.8,1.0
chatbot_002,1784293568.974721,0.8846675660170149,0.0,2.1
chatbot_002,1784293568.9899461,0.8998924900079146,0.0,2.0
chatbot_002,1784293569.0051932,0.9151396930101328,65.6,1.0
chatbot_002,1784293569.0206208,0.9305673240160104,64.8,1.0
chatbot_002,1784293569.0358548,0.9458012880058959,0.0,1.0
chatbot_002,1784293569.051076,0.9610222820192575,0.0,1.0
chatbot_002,1784293569.0663185,0.9762651250057388,65.6,2.0
chatbot_002,1784293569.081538,0.991484569007298,65.7,1.0
chatbot_002,1784293569.0967696,1.0067161430197302,0.0,1.0
chatbot_002,1784293569.111986,1.0219324660138227,0.0,1.0
chatbot_002,1784293569.1296935,1.0396399450255558,56.5,1.8
chatbot_002,1784293569.1487994,1.0587460740061942,52.3,2.4
chatbot_002,1784293569.1679413,1.0778878420242108,52.2,0.8
chatbot_002,1784293569.187083,1.097029470023699,52.2,1.6
chatbot_002,1784293569.2061024,1.1160488600144163,52.6,0.8
chatbot_002,1784293569.225214,1.1351604190131184,52.3,2.4
chatbot_002,1784293569.2443838,1.1543303970247507,52.2,0.8
chatbot_002,1784293569.2635436,1.1734902450116351,0.0,1.6
chatbot_002,1784293569.2829163,1.1928630390029866,103.2,1.6
chatbot_002,1784293569.3020487,1.2119953670189716,0.0,1.6
chatbot_002,1784293569.3212128,1.2311591250181664,52.2,1.6
chatbot_002,1784293569.340343,1.2502895840152632,52.3,1.6
chatbot_002,1784293569.3595228,1.269469521008432,52.1,0.8
chatbot_002,1784293569.378857,1.2888035870273598,51.7,1.6
chatbot_002,1784293569.3978982,1.3078447860025335,52.5,1.6
chatbot_002,1784293569.4168277,1.326774118002504,0.0,1.7
chatbot_002,1784293569.4357896,1.3457362280169036,105.5,0.8
chatbot_002,1784293569.4548917,1.3648384570260532,52.4,2.4
chatbot_002,1784293569.474046,1.3839925650099758,52.2,0.8
chatbot_002,1784293569.4931462,1.403092534019379,0.0,1.6
chatbot_002,1784293569.5123065,1.422252942022169,52.2,1.6
chatbot_002,1784293569.5314243,1.4413709410000592,52.3,1.6
chatbot_002,1784293569.5505738,1.4605202790116891,52.2,1.6
chatbot_002,1784293569.5696952,1.4796417670149822,52.3,0.8
chatbot_002,1784293569.588836,1.4987824550189544,52.2,0.8
chatbot_002,1784293569.6079466,1.5178932940179948,52.3,2.4
chatbot_002,1784293569.627149,1.5370956720144022,52.1,0.8
chatbot_002,1784293569.646283,1.5562294900009874,0.0,1.6
chatbot_002,1784293569.6656442,1.5755907850107178,103.3,1.6
chatbot_002,1784293569.684913,1.5948594210203737,0.0,1.6
chatbot_002,1784293569.7039227,1.6138692010135856,52.6,1.7
chatbot_002,1784293569.723087,1.6330337290128227,52.2,0.8
chatbot_002,1784293569.7392597,1.6492062190081924,61.8,1.9
chatbot_002,1784293569.7544873,1.6644336730241776,65.7,0.0
