request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
chatbot_001,chatbot,1.938073378027184,45.790196078431364,130.8,1,0
chatbot_002,chatbot,1.8266863990284037,37.203603603603604,131.4,1,0
chatbot_003,chatbot,2.951069553993875,46.52258064516129,129.7,1,0
chatbot_004,chatbot,3.144704684993485,47.13680981595092,130.7,1,0
chatbot_005,chatbot,3.555776345980121,46.10423280423281,105.2,1,0
