request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
agent_001,agent,0.7336288070073351,36.528571428571425,119.1,2,1
agent_002,agent,1.3876757950056344,33.58461538461538,113.8,2,1
agent_003,agent,1.6675001249968773,31.493333333333336,113.7,2,1
agent_004,agent,1.086954013997456,41.14,118.6,2,1
agent_005,agent,4.178310892006266,20.1027027027027,104.3,2,1
