request_id,condition,latency_s,avg_process_cpu_percent,peak_process_cpu_percent,llm_calls,tool_calls
chatbot_001,chatbot,2.5807704250037204,46.40148148148148,128.9,1,0
chatbot_002,chatbot,1.2494480870082043,33.69268292682927,131.9,1,0
chatbot_003,chatbot,1.6122587189893238,40.27956989247312,131.5,1,0
chatbot_004,chatbot,1.7212022769963369,44.93076923076923,104.8,1,0
chatbot_005,chatbot,2.640911826019874,46.47463768115942,103.7,1,0
